block,species,chr,chr_beg,chr_end,orientation
470,NZ_CP006748.1,1,459196,461711,+
470,NZ_CP009704.1,1,101408,103924,+
470,NZ_CP064124.1,1,2156345,2158861,+
470,NZ_CP045163.1,1,2626412,2628927,-
470,NC_017265.1,1,1562602,1565118,+
469,NZ_CP033690.1,1,4141606,4162249,+
469,NC_017154.1,1,3158504,3179148,+
469,NC_003143.1,1,2830823,2851466,-
469,NZ_CP009723.1,1,1078048,1098691,+
469,NZ_CP016273.1,1,2473162,2493804,-
469,NZ_CP064125.1,1,1662450,1683090,+
469,NZ_CP045145.1,1,1795991,1816634,+
469,NZ_CP009991.1,1,643626,664268,-
469,NZ_CP045258.1,1,2846433,2867076,-
469,NZ_CP064120.1,1,2027555,2048202,+
469,NZ_CP064127.1,1,1435551,1456196,+
469,NZ_CP009785.1,1,2814839,2835482,+
469,NC_017168.1,1,2910969,2931612,+
469,NZ_CP010247.1,1,3655381,3676021,-
469,NC_005810.1,1,2594918,2615545,-
469,NC_017160.1,1,2758113,2778758,+
469,NZ_CP019708.1,1,4361958,4382596,+
469,NZ_CP064117.1,1,2677011,2697657,-
469,NZ_CP006792.1,1,523951,544598,+
469,NC_014029.1,1,2887450,2908093,-
469,NC_008150.1,1,2257873,2278516,-
469,NZ_CP009844.1,1,1777894,1798537,+
469,NZ_CP045149.1,1,1548018,1568661,+
469,NC_010159.1,1,1842911,1863554,-
469,NZ_CP009906.1,1,644868,665511,-
469,NZ_CP006748.1,1,438381,459021,+
469,NZ_CP009704.1,1,80591,101233,+
469,NZ_CP064124.1,1,2135528,2156170,+
469,NZ_CP045163.1,1,2629102,2649749,-
469,NC_017265.1,1,1541785,1562427,+
468,NZ_CP033690.1,1,4140060,4141605,+
468,NC_017154.1,1,3156958,3158503,+
468,NC_003143.1,1,2851468,2853012,-
468,NZ_CP009723.1,1,1076502,1078047,+
468,NZ_CP016273.1,1,2493806,2495350,-
468,NZ_CP064125.1,1,1660904,1662449,+
468,NZ_CP045145.1,1,1794445,1795990,+
468,NZ_CP009991.1,1,664270,665814,-
468,NZ_CP045258.1,1,2867078,2868622,-
468,NZ_CP064120.1,1,2026008,2027554,-
468,NZ_CP064127.1,1,1434005,1435550,+
468,NZ_CP009785.1,1,2813293,2814838,+
468,NC_017168.1,1,2909423,2910968,+
468,NZ_CP010247.1,1,3676023,3677567,-
468,NC_005810.1,1,2615547,2617091,-
468,NC_017160.1,1,2756567,2758112,+
468,NZ_CP019708.1,1,4360412,4361957,+
468,NZ_CP064117.1,1,2697659,2699204,+
468,NZ_CP006792.1,1,522404,523950,-
468,NC_014029.1,1,2908095,2909639,-
468,NC_008150.1,1,2278518,2280062,-
468,NZ_CP009844.1,1,1776348,1777893,+
468,NZ_CP045149.1,1,1546472,1548017,+
468,NC_010159.1,1,1863556,1865100,-
468,NZ_CP009906.1,1,665513,667057,-
468,NZ_CP006748.1,1,436835,438380,+
468,NZ_CP009704.1,1,79045,80590,+
468,NZ_CP064124.1,1,2133982,2135527,+
468,NZ_CP045163.1,1,2649751,2651296,+
468,NC_017265.1,1,1540239,1541784,+
467,NZ_CP033690.1,1,4109527,4140059,+
467,NC_017154.1,1,3126460,3156957,+
467,NC_003143.1,1,2853014,2883481,-
467,NZ_CP009723.1,1,1046034,1076501,+
467,NZ_CP016273.1,1,2495352,2525819,-
467,NZ_CP064125.1,1,1630429,1660903,+
467,NZ_CP045145.1,1,1763935,1794444,+
467,NZ_CP009991.1,1,665816,696306,-
467,NZ_CP045258.1,1,2868624,2899091,-
467,NZ_CP064120.1,1,1995531,2026007,+
467,NZ_CP064127.1,1,1403519,1434004,+
467,NZ_CP009785.1,1,2782825,2813292,+
467,NC_017168.1,1,2878955,2909422,+
467,NZ_CP010247.1,1,3677569,3708012,-
467,NC_005810.1,1,2617093,2647572,-
467,NC_017160.1,1,2726092,2756566,+
467,NZ_CP019708.1,1,4329926,4360411,+
467,NZ_CP064117.1,1,2699206,2729682,-
467,NZ_CP006792.1,1,491927,522403,+
467,NC_014029.1,1,2909641,2940123,-
467,NC_008150.1,1,2280064,2310517,-
467,NZ_CP009844.1,1,1745880,1776347,+
467,NZ_CP045149.1,1,1516004,1546471,+
467,NC_010159.1,1,1865102,1895537,-
467,NZ_CP009906.1,1,667059,697512,-
467,NZ_CP006748.1,1,406391,436834,+
467,NZ_CP009704.1,1,48555,79044,+
467,NZ_CP064124.1,1,2103497,2133981,+
467,NZ_CP045163.1,1,2651298,2681767,-
467,NC_017265.1,1,1509748,1540238,+
466,NZ_CP033690.1,1,4107232,4109525,+
466,NC_017154.1,1,3124165,3126458,+
466,NC_003143.1,1,2883482,2885776,-
466,NZ_CP009723.1,1,1043739,1046032,+
466,NZ_CP016273.1,1,2525820,2528114,-
466,NZ_CP064125.1,1,1628134,1630427,+
466,NZ_CP045145.1,1,1761640,1763933,+
466,NZ_CP009991.1,1,696307,698601,-
466,NZ_CP045258.1,1,2899092,2901386,-
466,NZ_CP064120.1,1,1993236,1995529,+
466,NZ_CP064127.1,1,1401280,1403517,+
466,NZ_CP009785.1,1,2780530,2782823,+
466,NC_017168.1,1,2876660,2878953,+
466,NZ_CP010247.1,1,3708013,3710254,-
466,NC_005810.1,1,2647573,2649867,-
466,NC_017160.1,1,2723797,2726090,+
466,NZ_CP019708.1,1,4327631,4329924,+
466,NZ_CP064117.1,1,2729683,2731977,-
466,NZ_CP006792.1,1,489632,491925,+
466,NC_014029.1,1,2940124,2942418,-
466,NC_008150.1,1,2310518,2312812,-
466,NZ_CP009844.1,1,1743585,1745878,+
466,NZ_CP045149.1,1,1513709,1516002,+
466,NC_010159.1,1,356217,358486,-
466,NZ_CP009906.1,1,697513,699807,-
466,NZ_CP006748.1,1,404149,406389,+
466,NZ_CP009704.1,1,46260,48553,+
466,NZ_CP064124.1,1,2101202,2103495,+
466,NZ_CP045163.1,1,2681768,2684062,-
466,NC_017265.1,1,1507453,1509746,+
465,NZ_CP033690.1,1,4105917,4107230,+
465,NZ_CP064125.1,1,1626819,1628132,+
465,NC_003134.1,1,79742,81054,-
465,NZ_CP009991.1,1,698602,699915,-
465,NC_014022.1,1,72418,73730,+
465,NZ_CP045258.1,1,2901387,2902700,-
465,NZ_CP064117.1,1,2731978,2733291,-
465,NZ_CP045149.1,1,1512394,1513707,+
465,NZ_CP009722.1,1,49491,50803,+
465,NC_017155.1,1,72416,73728,+
465,NC_017158.1,1,74211,75523,+
465,NZ_CP009843.1,1,20011,21323,-
465,NZ_CP019709.1,1,88747,90058,-
465,NZ_CP045163.1,1,2684063,2685376,-
465,NC_017169.1,1,56519,57831,-
465,NZ_CP009784.1,1,89896,91208,-
465,NZ_CP016275.1,1,1041,2353,+
465,NC_017265.1,1,1506138,1507451,+
464,NZ_CP033690.1,1,4097560,4105008,+
464,NC_017154.1,1,3207873,3215321,-
464,NC_003143.1,1,3108900,3116349,+
464,NZ_CP009723.1,1,813150,820599,-
464,NZ_CP016273.1,1,2751230,2758679,+
464,NZ_CP064125.1,1,1617893,1625341,+
464,NZ_CP045145.1,1,1753292,1760740,+
464,NZ_CP009991.1,1,700824,708271,-
464,NZ_CP045258.1,1,2904178,2911626,-
464,NZ_CP064120.1,1,1984888,1992336,+
464,NZ_CP064127.1,1,1391625,1399074,+
464,NZ_CP009785.1,1,2550009,2557458,-
464,NC_017168.1,1,2646074,2653523,-
464,NZ_CP010247.1,1,3711153,3718602,-
464,NC_005810.1,1,2650766,2658214,-
464,NC_017160.1,1,3189818,3197265,-
464,NZ_CP019708.1,1,4097130,4104578,-
464,NZ_CP064117.1,1,2734200,2741648,-
464,NZ_CP006792.1,1,479960,487408,+
464,NC_014029.1,1,3264858,3272270,-
464,NC_008150.1,1,2313711,2321139,-
464,NZ_CP009844.1,1,1142145,1149594,+
464,NZ_CP045149.1,1,1504037,1511485,+
464,NC_010159.1,1,359385,366789,-
464,NZ_CP009906.1,1,700706,708133,-
464,NZ_CP006748.1,1,395800,403249,+
464,NZ_CP009704.1,1,36589,44036,+
464,NZ_CP064124.1,1,2091531,2098979,+
464,NZ_CP045163.1,1,2686285,2693733,-
464,NC_017265.1,1,1497782,1505229,+
463,NZ_CP033690.1,1,4087712,4097559,+
463,NC_017154.1,1,3215323,3225170,-
463,NC_003143.1,1,3099054,3108899,+
463,NZ_CP009723.1,1,820601,830446,-
463,NZ_CP016273.1,1,2741384,2751229,+
463,NZ_CP064125.1,1,1608045,1617892,+
463,NZ_CP045145.1,1,1743444,1753291,+
463,NZ_CP009991.1,1,708273,718120,-
463,NZ_CP045258.1,1,2911628,2921475,-
463,NZ_CP064120.1,1,1975055,1984887,+
463,NZ_CP064127.1,1,1381777,1391624,+
463,NZ_CP009785.1,1,2557460,2567307,-
463,NC_017168.1,1,2653525,2663370,-
463,NZ_CP010247.1,1,3718604,3728451,-
463,NC_005810.1,1,2658216,2668063,-
463,NC_017160.1,1,3197267,3207113,-
463,NZ_CP019708.1,1,4104580,4114427,-
463,NZ_CP064117.1,1,2741650,2751482,-
463,NZ_CP006792.1,1,470127,479959,+
463,NC_014029.1,1,3272272,3282119,-
463,NC_008150.1,1,2323094,2332931,-
463,NZ_CP009844.1,1,1132297,1142144,+
463,NZ_CP045149.1,1,1494189,1504036,+
463,NC_010159.1,1,366791,376653,-
463,NZ_CP009906.1,1,710088,719925,-
463,NZ_CP006748.1,1,385952,395799,+
463,NZ_CP009704.1,1,26741,36588,+
463,NZ_CP064124.1,1,2081683,2091530,+
463,NZ_CP045163.1,1,2693735,2703567,-
463,NC_017265.1,1,1487934,1497781,+
462,NZ_CP033690.1,1,4060994,4087681,+
462,NC_017154.1,1,3225201,3251944,-
462,NC_003143.1,1,3071583,3098307,+
462,NZ_CP009723.1,1,831193,857892,-
462,NZ_CP016273.1,1,2713945,2740637,+
462,NZ_CP064125.1,1,1581120,1608014,+
462,NZ_CP045145.1,1,1716411,1743413,+
462,NZ_CP009991.1,1,718151,744844,-
462,NZ_CP045258.1,1,2921506,2948352,-
462,NZ_CP064120.1,1,1948362,1975024,+
462,NZ_CP064127.1,1,1355153,1381746,+
462,NZ_CP009785.1,1,2568052,2594711,-
462,NC_017168.1,1,2664117,2690806,-
462,NZ_CP010247.1,1,3728482,3755097,-
462,NC_005810.1,1,2668094,2694876,-
462,NC_017160.1,1,3207144,3233957,-
462,NZ_CP019708.1,1,4114458,4141222,-
462,NZ_CP064117.1,1,2751513,2778174,-
462,NZ_CP006792.1,1,443441,470096,+
462,NC_014029.1,1,3282150,3308868,-
462,NC_008150.1,1,2332962,2359720,-
462,NZ_CP009844.1,1,1104787,1131552,+
462,NZ_CP045149.1,1,1467471,1494158,+
462,NC_010159.1,1,377394,403954,-
462,NZ_CP009906.1,1,719956,746714,-
462,NZ_CP006748.1,1,359305,385921,+
462,NZ_CP009704.1,1,1,26710,+
462,NZ_CP064124.1,1,2054902,2081652,+
462,NZ_CP045163.1,1,2703598,2730244,-
462,NC_017265.1,1,1461209,1487903,+
461,NZ_CP033690.1,1,4052453,4060993,+
461,NC_017154.1,1,3251946,3260486,-
461,NC_003143.1,1,3063042,3071582,+
461,NZ_CP009723.1,1,857894,866434,-
461,NZ_CP016273.1,1,2705404,2713944,+
461,NZ_CP064125.1,1,1572579,1581119,+
461,NZ_CP045145.1,1,1707870,1716410,+
461,NZ_CP009991.1,1,744846,753386,-
461,NZ_CP045258.1,1,2948354,2956894,-
461,NZ_CP064120.1,1,1939821,1948361,+
461,NZ_CP064127.1,1,1346612,1355152,+
461,NZ_CP009785.1,1,2594713,2603253,-
461,NC_017168.1,1,2690808,2699348,-
461,NZ_CP010247.1,1,3755099,3763639,-
461,NC_005810.1,1,2694878,2703416,-
461,NC_017160.1,1,3233959,3242499,-
461,NZ_CP019708.1,1,4141224,4149764,-
461,NZ_CP064117.1,1,2778176,2786716,-
461,NZ_CP006792.1,1,434900,443440,+
461,NC_014029.1,1,3308870,3317410,-
461,NC_008150.1,1,2359722,2368262,-
461,NZ_CP009844.1,1,1096246,1104786,+
461,NZ_CP045149.1,1,1458930,1467470,+
461,NC_010159.1,1,403956,412489,-
461,NZ_CP009906.1,1,746716,755256,-
461,NZ_CP006748.1,1,350764,359304,+
461,NZ_CP009704.1,1,4523279,4531804,+
461,NZ_CP064124.1,1,2046361,2054901,+
461,NZ_CP045163.1,1,2730246,2738786,-
461,NC_017265.1,1,1452668,1461208,+
460,NZ_CP033690.1,1,4050673,4052451,+
460,NC_017154.1,1,3260487,3262266,-
460,NC_003143.1,1,3061280,3063040,+
460,NZ_CP009723.1,1,866435,868196,-
460,NZ_CP016273.1,1,2703642,2705402,+
460,NZ_CP064125.1,1,1570799,1572577,+
460,NZ_CP045145.1,1,1706090,1707868,+
460,NZ_CP009991.1,1,753387,755166,-
460,NZ_CP045258.1,1,2956895,2958674,-
460,NZ_CP064120.1,1,1938041,1939819,+
460,NZ_CP064127.1,1,1344832,1346610,+
460,NZ_CP009785.1,1,2603254,2605015,-
460,NC_017168.1,1,2699349,2701110,-
460,NZ_CP010247.1,1,3763640,3765419,-
460,NC_005810.1,1,2703417,2705189,-
460,NC_017160.1,1,3242500,3244279,-
460,NZ_CP019708.1,1,4149765,4151537,-
460,NZ_CP064117.1,1,2786717,2788496,-
460,NZ_CP006792.1,1,433120,434898,+
460,NC_014029.1,1,3317411,3319190,-
460,NC_008150.1,1,2368263,2370042,-
460,NZ_CP009844.1,1,1094484,1096244,+
460,NZ_CP045149.1,1,1457150,1458928,+
460,NC_010159.1,1,1998796,2000590,-
460,NZ_CP009906.1,1,755257,757036,-
460,NZ_CP006748.1,1,348984,350762,+
460,NZ_CP009704.1,1,4521499,4523277,+
460,NZ_CP064124.1,1,2044588,2046359,+
460,NZ_CP045163.1,1,2738787,2740566,-
460,NC_017265.1,1,1450888,1452666,+
459,NZ_CP033690.1,1,4047910,4050671,+
459,NC_017154.1,1,3262267,3265050,-
459,NC_003143.1,1,3058495,3061278,+
459,NZ_CP009723.1,1,868197,870981,-
459,NZ_CP016273.1,1,2700857,2703640,+
459,NZ_CP064125.1,1,1568020,1570797,+
459,NZ_CP045145.1,1,1703305,1706088,+
459,NZ_CP009991.1,1,755167,757969,-
459,NZ_CP045258.1,1,2958675,2961475,-
459,NZ_CP064120.1,1,1935246,1938039,+
459,NZ_CP064127.1,1,1342047,1344830,+
459,NZ_CP009785.1,1,2605016,2607800,-
459,NC_017168.1,1,2701111,2703895,-
459,NZ_CP010247.1,1,3765420,3768165,-
459,NC_005810.1,1,2706493,2709317,-
459,NC_017160.1,1,3244280,3247080,-
459,NZ_CP019708.1,1,4151538,4154292,-
459,NZ_CP064117.1,1,2788497,2791283,-
459,NZ_CP006792.1,1,430309,433118,+
459,NC_014029.1,1,3319191,3321975,-
459,NC_008150.1,1,2370043,2372827,-
459,NZ_CP009844.1,1,1091699,1094482,+
459,NZ_CP045149.1,1,1454349,1457148,+
459,NC_010159.1,1,2000591,2003321,-
459,NZ_CP009906.1,1,757037,759820,-
459,NZ_CP006748.1,1,346238,348982,+
459,NZ_CP009704.1,1,4518688,4521497,+
459,NZ_CP064124.1,1,3147934,3150758,-
459,NZ_CP045163.1,1,2740567,2743369,-
459,NC_017265.1,1,1448077,1450886,+
458,NZ_CP033690.1,1,4044890,4047736,+
458,NC_017154.1,1,3265415,3268260,-
458,NC_003143.1,1,3055119,3057965,+
458,NZ_CP009723.1,1,871529,874374,-
458,NZ_CP016273.1,1,2697463,2700309,+
458,NZ_CP064125.1,1,1565072,1567918,+
458,NZ_CP045145.1,1,1699875,1702721,+
458,NZ_CP009991.1,1,758349,761194,-
458,NZ_CP045258.1,1,2961879,2964724,-
458,NZ_CP064120.1,1,1932028,1934874,+
458,NZ_CP064127.1,1,1339101,1341947,+
458,NZ_CP009785.1,1,2608348,2611193,-
458,NC_017168.1,1,2704443,2707288,-
458,NZ_CP010247.1,1,3768232,3771077,-
458,NC_005810.1,1,2709417,2712262,-
458,NC_017160.1,1,3247340,3250185,-
458,NZ_CP019708.1,1,4154887,4157732,-
458,NZ_CP064117.1,1,2791645,2794490,-
458,NZ_CP006792.1,1,427199,430045,+
458,NC_014029.1,1,3322379,3325224,-
458,NC_008150.1,1,2373430,2376275,-
458,NZ_CP009844.1,1,1088305,1091151,+
458,NZ_CP045149.1,1,1450919,1453765,+
458,NC_010159.1,1,2003765,2006626,-
458,NZ_CP009906.1,1,760422,763267,-
458,NZ_CP006748.1,1,343325,346171,+
458,NZ_CP009704.1,1,4515470,4518316,+
458,NZ_CP064124.1,1,3150876,3153721,-
458,NZ_CP045163.1,1,2743749,2746594,-
458,NC_017265.1,1,1444859,1447705,+
457,NZ_CP033690.1,1,4040647,4044889,+
457,NC_017154.1,1,3268262,3272504,-
457,NC_003143.1,1,3050876,3055118,+
457,NZ_CP009723.1,1,874376,878618,-
457,NZ_CP016273.1,1,2693220,2697462,+
457,NZ_CP064125.1,1,1560829,1565071,+
457,NZ_CP045145.1,1,1695632,1699874,+
457,NZ_CP009991.1,1,761196,765437,-
457,NZ_CP045258.1,1,2964726,2968968,-
457,NZ_CP064120.1,1,1927785,1932027,+
457,NZ_CP064127.1,1,1334858,1339100,+
457,NZ_CP009785.1,1,2611195,2615437,-
457,NC_017168.1,1,2707290,2711532,-
457,NZ_CP010247.1,1,3771079,3775320,-
457,NC_005810.1,1,2712264,2716506,-
457,NC_017160.1,1,3250187,3254429,-
457,NZ_CP019708.1,1,4157734,4161976,-
457,NZ_CP064117.1,1,2794492,2798734,-
457,NZ_CP006792.1,1,422956,427198,+
457,NC_014029.1,1,3325226,3329468,-
457,NC_008150.1,1,2376277,2380519,-
457,NZ_CP009844.1,1,1084062,1088304,+
457,NZ_CP045149.1,1,1446676,1450918,+
457,NC_010159.1,1,2007942,2012177,-
457,NZ_CP009906.1,1,763269,767511,-
457,NZ_CP006748.1,1,339083,343324,+
457,NZ_CP009704.1,1,4511227,4515469,+
457,NZ_CP064124.1,1,3153723,3157965,-
457,NZ_CP045163.1,1,2746596,2750838,-
457,NC_017265.1,1,1440617,1444858,+
456,NZ_CP033690.1,1,4031247,4038718,+
456,NC_017154.1,1,3274433,3281903,-
456,NC_003143.1,1,3277028,3284498,-
456,NZ_CP009723.1,1,645021,652492,+
456,NZ_CP016273.1,1,2919349,2926819,-
456,NZ_CP064125.1,1,1551428,1558899,+
456,NZ_CP045145.1,1,1686232,1693703,+
456,NZ_CP009991.1,1,767366,774836,-
456,NZ_CP045258.1,1,2970897,2978367,-
456,NZ_CP064120.1,1,1918385,1925856,+
456,NZ_CP064127.1,1,1325479,1332929,+
456,NZ_CP009785.1,1,2381865,2389336,+
456,NC_017168.1,1,2477443,2484914,+
456,NZ_CP010247.1,1,3777249,3784719,-
456,NC_005810.1,1,3061399,3068870,+
456,NC_017160.1,1,3256358,3263828,-
456,NZ_CP019708.1,1,3929934,3937405,+
456,NZ_CP064117.1,1,2800663,2808133,-
456,NZ_CP006792.1,1,413547,421018,+
456,NC_014029.1,1,3331397,3338867,-
456,NC_008150.1,1,2382448,2389918,-
456,NZ_CP009844.1,1,1310265,1317735,-
456,NZ_CP045149.1,1,1437276,1444747,+
456,NC_010159.1,1,3011876,3019341,+
456,NZ_CP009906.1,1,769436,776906,-
456,NZ_CP006748.1,1,329684,337155,+
456,NZ_CP009704.1,1,4501811,4509297,+
456,NZ_CP064124.1,1,3159894,3167380,-
456,NZ_CP045163.1,1,2752767,2760237,-
456,NC_017265.1,1,1431217,1438688,+
455,NZ_CP033690.1,1,4029926,4031246,+
455,NC_017154.1,1,3281905,3283225,-
455,NC_003143.1,1,3284500,3285820,-
455,NZ_CP009723.1,1,643700,645020,+
455,NZ_CP016273.1,1,2926821,2928141,-
455,NZ_CP064125.1,1,1550107,1551427,+
455,NZ_CP045145.1,1,1684911,1686231,+
455,NZ_CP009991.1,1,774838,776158,-
455,NZ_CP045258.1,1,2978369,2979689,-
455,NZ_CP064120.1,1,1917064,1918384,+
455,NZ_CP064127.1,1,1324158,1325478,+
455,NZ_CP064127.1,1,3605326,3606645,-
455,NZ_CP009785.1,1,2380544,2381864,+
455,NC_017168.1,1,2476122,2477442,+
455,NZ_CP010247.1,1,3784721,3786041,-
455,NC_005810.1,1,3060081,3061398,+
455,NC_017160.1,1,3263830,3265150,-
455,NZ_CP019708.1,1,3928613,3929933,+
455,NZ_CP064117.1,1,2808135,2809455,-
455,NZ_CP006792.1,1,412226,413546,+
455,NC_014029.1,1,3338869,3340189,-
455,NC_008150.1,1,2389920,2391240,-
455,NZ_CP009844.1,1,1317737,1319057,-
455,NZ_CP045149.1,1,1435955,1437275,+
455,NC_010159.1,1,583204,584521,+
455,NC_010159.1,1,2814565,2815885,-
455,NZ_CP009906.1,1,776908,778227,-
455,NZ_CP006748.1,1,328363,329683,+
455,NZ_CP045163.1,1,2760239,2761559,-
455,NC_017265.1,1,1429896,1431216,+
454,NZ_CP033690.1,1,4021618,4029527,+
454,NC_017154.1,1,3283624,3291552,-
454,NC_003143.1,1,3286219,3294147,-
454,NZ_CP009723.1,1,635373,643301,+
454,NZ_CP016273.1,1,2928540,2936468,-
454,NZ_CP064125.1,1,1541780,1549708,+
454,NZ_CP045145.1,1,1676584,1684512,+
454,NZ_CP009991.1,1,776557,784485,-
454,NZ_CP045258.1,1,2980088,2988016,-
454,NZ_CP064120.1,1,1908737,1916665,+
454,NZ_CP064127.1,1,1315831,1323759,+
454,NZ_CP009785.1,1,2372217,2380145,+
454,NC_017168.1,1,2467795,2475723,+
454,NZ_CP010247.1,1,3786440,3794368,-
454,NC_005810.1,1,2845592,2853520,-
454,NC_017160.1,1,3265549,3273477,-
454,NZ_CP019708.1,1,3920288,3928214,+
454,NZ_CP064117.1,1,2809854,2817782,-
454,NZ_CP006792.1,1,403899,411827,+
454,NC_014029.1,1,3340588,3348516,-
454,NC_008150.1,1,2391639,2399567,-
454,NZ_CP009844.1,1,1319456,1327384,-
454,NZ_CP045149.1,1,1427628,1435556,+
454,NC_010159.1,1,2817613,2825535,-
454,NZ_CP009906.1,1,778626,786554,-
454,NZ_CP006748.1,1,320036,327964,+
454,NZ_CP009704.1,1,4492179,4500107,+
454,NZ_CP064124.1,1,2960845,2968773,-
454,NZ_CP045163.1,1,2761958,2769886,-
454,NC_017265.1,1,1421569,1429497,+
453,NZ_CP033690.1,1,3999954,4021617,+
453,NC_017154.1,1,3292610,3314248,-
453,NC_003143.1,1,3295205,3316843,-
453,NZ_CP009723.1,1,612676,634315,+
453,NZ_CP016273.1,1,2937525,2959163,-
453,NZ_CP064125.1,1,1519047,1540722,+
453,NZ_CP045145.1,1,1653858,1675526,+
453,NZ_CP009991.1,1,785543,807211,-
453,NZ_CP045258.1,1,2989074,3010748,-
453,NZ_CP064120.1,1,1886011,1907679,+
453,NZ_CP064127.1,1,1293110,1314773,+
453,NZ_CP009785.1,1,2349520,2371159,+
453,NC_017168.1,1,2445098,2466737,+
453,NZ_CP010247.1,1,3795426,3817048,-
453,NC_005810.1,1,2854578,2876256,-
453,NC_017160.1,1,3274535,3296173,-
453,NZ_CP019708.1,1,3897585,3919230,+
453,NZ_CP064117.1,1,2818840,2840489,-
453,NZ_CP006792.1,1,381173,402841,+
453,NC_014029.1,1,3349574,3371212,-
453,NC_008150.1,1,2400625,2422263,-
453,NZ_CP009844.1,1,1328442,1350080,-
453,NZ_CP045149.1,1,1404902,1426570,+
453,NC_010159.1,1,2826593,2848244,-
453,NZ_CP009906.1,1,787612,809250,-
453,NZ_CP006748.1,1,297355,318978,+
453,NZ_CP009704.1,1,4469452,4491121,+
453,NZ_CP064124.1,1,2969831,2991501,-
453,NZ_CP045163.1,1,2770944,2792611,-
453,NC_017265.1,1,1398842,1420511,+
452,NZ_CP033690.1,1,3981831,3999697,+
452,NC_017154.1,1,3314506,3332371,-
452,NC_003143.1,1,3317101,3334931,-
452,NZ_CP009723.1,1,594708,612419,+
452,NZ_CP016273.1,1,2959421,2977251,-
452,NZ_CP064125.1,1,1500943,1518790,+
452,NZ_CP045145.1,1,1635726,1653601,+
452,NZ_CP009991.1,1,807469,825220,-
452,NZ_CP045258.1,1,3011006,3028852,-
452,NZ_CP064120.1,1,1867888,1885754,+
452,NZ_CP064127.1,1,1275156,1292977,+
452,NZ_CP009785.1,1,2331718,2349263,+
452,NC_017168.1,1,2427134,2444965,+
452,NZ_CP010247.1,1,3817182,3835002,-
452,NC_005810.1,1,2876514,2894328,-
452,NC_017160.1,1,3296431,3314296,-
452,NZ_CP019708.1,1,3879486,3897328,+
452,NZ_CP064117.1,1,2840747,2858612,-
452,NZ_CP006792.1,1,363294,381040,+
452,NC_014029.1,1,3371470,3389335,-
452,NC_008150.1,1,2422397,2440123,-
452,NZ_CP009844.1,1,1350338,1368168,-
452,NZ_CP045149.1,1,1386760,1404645,+
452,NC_010159.1,1,2848378,2866091,-
452,NZ_CP009906.1,1,809384,827110,-
452,NZ_CP006748.1,1,279401,297222,+
452,NZ_CP009704.1,1,4451443,4469195,+
452,NZ_CP064124.1,1,2991759,3009610,-
452,NZ_CP045163.1,1,2792869,2810734,-
452,NC_017265.1,1,1380833,1398585,+
451,NZ_CP033690.1,1,3970753,3980666,+
451,NC_017154.1,1,3333537,3343449,-
451,NC_003143.1,1,3336097,3346010,-
451,NZ_CP009723.1,1,583630,593543,+
451,NZ_CP016273.1,1,2978417,2988330,-
451,NZ_CP064125.1,1,1489865,1499778,+
451,NZ_CP045145.1,1,1624648,1634561,+
451,NZ_CP009991.1,1,826386,836299,-
451,NZ_CP045258.1,1,3030018,3039931,-
451,NZ_CP064120.1,1,1856810,1866723,+
451,NZ_CP064127.1,1,1264237,1274149,+
451,NZ_CP009785.1,1,2320640,2330553,+
451,NC_017168.1,1,2416056,2425969,+
451,NZ_CP010247.1,1,3836010,3845923,-
451,NC_005810.1,1,2894625,2904538,-
451,NC_017160.1,1,3315462,3325375,-
451,NZ_CP019708.1,1,3868408,3878321,+
451,NZ_CP064117.1,1,2859778,2869691,-
451,NZ_CP006792.1,1,352216,362129,+
451,NC_014029.1,1,3390501,3400414,-
451,NC_008150.1,1,2441136,2451048,-
451,NZ_CP009844.1,1,1369334,1379247,-
451,NZ_CP045149.1,1,1375835,1385748,+
451,NC_010159.1,1,2866388,2876300,-
451,NZ_CP009906.1,1,828123,838036,-
451,NZ_CP006748.1,1,268481,278394,+
451,NZ_CP009704.1,1,4440365,4450278,+
451,NZ_CP064124.1,1,3009907,3019820,-
451,NZ_CP045163.1,1,2811900,2821813,-
451,NC_017265.1,1,1369755,1379668,+
450,NZ_CP033690.1,1,3925381,3967868,+
450,NC_017154.1,1,3344375,3386796,-
450,NC_003143.1,1,3346936,3389430,-
450,NZ_CP009723.1,1,540210,582704,+
450,NZ_CP016273.1,1,2989256,3031749,-
450,NZ_CP064125.1,1,1446503,1488939,+
450,NZ_CP045145.1,1,1581235,1623722,+
450,NZ_CP009991.1,1,839188,881674,-
450,NZ_CP045258.1,1,3040857,3083293,-
450,NZ_CP064120.1,1,1813405,1855884,+
450,NZ_CP064127.1,1,1220824,1263311,+
450,NZ_CP009785.1,1,2275262,2317744,+
450,NC_017168.1,1,2372636,2415130,+
450,NZ_CP010247.1,1,3846848,3889328,-
450,NC_005810.1,1,2905464,2947951,-
450,NC_017160.1,1,3326301,3368790,-
450,NZ_CP019708.1,1,3825032,3867482,+
450,NZ_CP064117.1,1,2870617,2913104,-
450,NZ_CP006792.1,1,308803,351290,+
450,NC_014029.1,1,3401340,3443834,-
450,NC_008150.1,1,2451974,2494446,-
450,NZ_CP009844.1,1,1380173,1422659,-
450,NZ_CP045149.1,1,1332421,1374909,+
450,NC_010159.1,1,2877226,2919707,-
450,NZ_CP009906.1,1,838962,881433,-
450,NZ_CP006748.1,1,225076,267556,+
