block,species,chr,chr_beg,chr_end,orientation
65,NZ_CP006792.1,1,3101211,3107520,-
65,NC_014029.1,1,109523,115831,+
65,NC_008150.1,1,292715,299014,+
65,NZ_CP009844.1,1,4510100,4516408,-
65,NZ_CP045149.1,1,4396806,4403114,-
65,NC_010159.1,1,111894,118189,+
65,NZ_CP009906.1,1,3387969,3394268,+
65,NZ_CP006748.1,1,3461014,3467322,+
65,NZ_CP009704.1,1,3314432,3320740,+
65,NZ_CP064124.1,1,4463604,4469912,-
65,NZ_CP045163.1,1,4152853,4159162,-
65,NC_017265.1,1,243681,249989,+
64,NZ_CP033690.1,1,1364504,1375477,+
64,NC_017154.1,1,93323,104296,+
64,NC_003143.1,1,93324,103357,+
64,NZ_CP009723.1,1,3831085,3841118,-
64,NZ_CP016273.1,1,4440009,4450041,-
64,NZ_CP064125.1,1,4498257,4509231,-
64,NZ_CP045145.1,1,4487508,4498497,-
64,NZ_CP009991.1,1,1967594,1978568,-
64,NZ_CP045258.1,1,4497201,4508174,-
64,NZ_CP064120.1,1,4344503,4355476,+
64,NZ_CP064127.1,1,4363590,4374563,-
64,NZ_CP009785.1,1,903432,913465,-
64,NC_017168.1,1,1001736,1012708,-
64,NZ_CP010247.1,1,594533,605522,-
64,NC_005810.1,1,95097,106036,+
64,NC_017160.1,1,93385,104357,+
64,NZ_CP019708.1,1,2456670,2467643,-
64,NZ_CP064117.1,1,4449928,4460901,+
64,NZ_CP006792.1,1,3114717,3125690,-
64,NC_014029.1,1,93323,104296,+
64,NC_008150.1,1,3854864,3865837,-
64,NZ_CP009844.1,1,4523591,4533617,-
64,NZ_CP045149.1,1,4408341,4419314,-
64,NC_010159.1,1,95727,106681,+
64,NZ_CP009906.1,1,2247859,2258832,-
64,NZ_CP006748.1,1,3444812,3455801,+
64,NZ_CP009704.1,1,3298232,3309205,+
64,NZ_CP064124.1,1,4475139,4486112,-
64,NZ_CP045163.1,1,4166348,4177321,-
64,NC_017265.1,1,227480,238454,+
63,NZ_CP033690.1,1,1357178,1364502,+
63,NC_017154.1,1,85997,93321,+
63,NC_003143.1,1,85998,93322,+
63,NZ_CP009723.1,1,3841119,3848444,-
63,NZ_CP016273.1,1,4450042,4457367,-
63,NZ_CP064125.1,1,4509232,4516557,-
63,NZ_CP045145.1,1,4498498,4505823,-
63,NZ_CP009991.1,1,1978569,1985894,-
63,NZ_CP045258.1,1,4508175,4515500,-
63,NZ_CP064120.1,1,4337177,4344501,+
63,NZ_CP064127.1,1,4374564,4381889,-
63,NZ_CP009785.1,1,913466,920791,-
63,NC_017168.1,1,1012709,1020034,-
63,NZ_CP010247.1,1,605523,612847,-
63,NC_005810.1,1,85794,93134,+
63,NC_017160.1,1,86059,93383,+
63,NZ_CP019708.1,1,2467644,2474969,-
63,NZ_CP064117.1,1,4442602,4449926,+
63,NZ_CP006792.1,1,3125691,3133016,-
63,NC_014029.1,1,85997,93321,+
63,NC_008150.1,1,3865838,3873163,-
63,NZ_CP009844.1,1,4533618,4540943,-
63,NZ_CP045149.1,1,4419315,4426640,-
63,NC_010159.1,1,88401,95725,+
63,NZ_CP009906.1,1,2258833,2266158,-
63,NZ_CP006748.1,1,3437487,3444810,+
63,NZ_CP009704.1,1,3290906,3298230,+
63,NZ_CP064124.1,1,4486113,4493438,-
63,NZ_CP045163.1,1,4177322,4184647,-
63,NC_017265.1,1,220154,227478,+
62,NZ_CP033690.1,1,1311681,1353130,+
62,NC_017154.1,1,41210,81949,+
62,NC_003143.1,1,41212,81950,+
62,NZ_CP009723.1,1,3852492,3893230,-
62,NZ_CP016273.1,1,4461415,4502152,-
62,NZ_CP064125.1,1,4520606,4561344,-
62,NZ_CP045145.1,1,4509871,4550609,-
62,NZ_CP009991.1,1,1989942,2030680,-
62,NZ_CP045258.1,1,4519548,4560286,-
62,NZ_CP064120.1,1,4292390,4333129,+
62,NZ_CP064127.1,1,4385937,4426676,-
62,NZ_CP009785.1,1,924839,965577,-
62,NC_017168.1,1,1024082,1064820,-
62,NZ_CP010247.1,1,616895,657614,-
62,NC_005810.1,1,41007,81746,+
62,NC_017160.1,1,41270,82011,+
62,NZ_CP019708.1,1,2479017,2519755,-
62,NZ_CP064117.1,1,4397816,4438554,+
62,NZ_CP006792.1,1,3137064,3177802,-
62,NC_014029.1,1,41211,81949,+
62,NC_008150.1,1,3877211,3917949,-
62,NZ_CP009844.1,1,4544991,4585729,-
62,NZ_CP045149.1,1,4430688,4471426,-
62,NC_010159.1,1,40946,82384,+
62,NZ_CP009906.1,1,2270206,2310944,-
62,NZ_CP006748.1,1,3392720,3433439,+
62,NZ_CP009704.1,1,3246122,3286858,+
62,NZ_CP064124.1,1,4497486,4538224,-
62,NZ_CP045163.1,1,4188695,4229433,-
62,NC_017265.1,1,175368,216106,+
61,NZ_CP033690.1,1,1284416,1306320,+
61,NC_017154.1,1,217404,239310,+
61,NC_003143.1,1,220403,242307,+
61,NZ_CP009723.1,1,3694124,3716028,-
61,NZ_CP016273.1,1,4301078,4322982,-
61,NZ_CP064125.1,1,147565,169469,+
61,NZ_CP045145.1,1,294053,315957,+
61,NZ_CP009991.1,1,2036042,2057946,-
61,NZ_CP045258.1,1,4360182,4382086,-
61,NZ_CP064120.1,1,103078,124982,-
61,NZ_CP064127.1,1,99591,121495,+
61,NZ_CP009785.1,1,764523,786427,-
61,NC_017168.1,1,862796,884700,-
61,NZ_CP010247.1,1,879006,900910,+
61,NC_005810.1,1,219115,241019,+
61,NC_017160.1,1,219443,241347,+
61,NZ_CP019708.1,1,2317733,2339637,-
61,NZ_CP064117.1,1,103085,124989,-
61,NZ_CP006792.1,1,3554867,3576771,-
61,NC_014029.1,1,217412,239316,+
61,NC_008150.1,1,3583892,3605796,-
61,NZ_CP009844.1,1,4386624,4408528,-
61,NZ_CP045149.1,1,4273301,4295205,-
61,NC_010159.1,1,603572,626786,+
61,NZ_CP009906.1,1,1972473,1994377,-
61,NZ_CP006748.1,1,3149364,3171268,-
61,NZ_CP009704.1,1,3218858,3240762,+
61,NZ_CP064124.1,1,320116,342020,+
61,NZ_CP045163.1,1,103096,125000,-
61,NC_017265.1,1,148103,170007,+
60,NZ_CP033690.1,1,1256023,1282527,+
60,NC_017154.1,1,189011,215515,+
60,NC_003143.1,1,192005,218514,+
60,NZ_CP009723.1,1,3717916,3744420,-
60,NZ_CP016273.1,1,4324870,4351380,-
60,NZ_CP064125.1,1,117213,143717,+
60,NZ_CP045145.1,1,265663,292164,+
60,NZ_CP009991.1,1,2059834,2086338,-
60,NZ_CP045258.1,1,4385933,4412437,-
60,NZ_CP064120.1,1,126870,153356,-
60,NZ_CP064127.1,1,71193,97702,+
60,NZ_CP009785.1,1,788315,814819,-
60,NC_017168.1,1,886588,913092,-
60,NZ_CP010247.1,1,850608,877117,+
60,NC_005810.1,1,190741,217226,+
60,NC_017160.1,1,191049,217554,+
60,NZ_CP019708.1,1,2341525,2368029,-
60,NZ_CP064117.1,1,126877,153381,-
60,NZ_CP006792.1,1,3578659,3605163,-
60,NC_014029.1,1,189019,215523,+
60,NC_008150.1,1,3609643,3636126,-
60,NZ_CP009844.1,1,4410416,4436920,-
60,NZ_CP045149.1,1,4297093,4323597,-
60,NC_010159.1,1,3898774,3925197,-
60,NZ_CP009906.1,1,1998224,2024706,-
60,NZ_CP006748.1,1,3173156,3199665,-
60,NZ_CP009704.1,1,3190465,3216969,+
60,NZ_CP064124.1,1,291737,318227,+
60,NZ_CP045163.1,1,126888,153392,-
60,NC_017265.1,1,119711,146214,+
59,NZ_CP033690.1,1,1199850,1249032,+
59,NC_017154.1,1,132856,182020,+
59,NC_003143.1,1,133896,183060,+
59,NZ_CP009723.1,1,3751405,3800556,-
59,NZ_CP016273.1,1,4360318,4409489,-
59,NZ_CP064125.1,1,61052,110222,+
59,NZ_CP045145.1,1,209484,258672,+
59,NZ_CP009991.1,1,2093323,2142512,-
59,NZ_CP045258.1,1,4419422,4468623,-
59,NZ_CP064120.1,1,160335,209479,-
59,NZ_CP064127.1,1,14360,64197,+
59,NZ_CP009785.1,1,823764,872911,-
59,NC_017168.1,1,922036,971207,-
59,NZ_CP010247.1,1,794490,843624,+
59,NC_005810.1,1,134622,183757,+
59,NC_017160.1,1,134892,184065,+
59,NZ_CP019708.1,1,2376970,2426177,-
59,NZ_CP064117.1,1,160360,209504,-
59,NZ_CP006792.1,1,3612142,3661289,-
59,NC_014029.1,1,132864,182028,+
59,NC_008150.1,1,3643111,3692282,-
59,NZ_CP009844.1,1,4443904,4493075,-
59,NZ_CP045149.1,1,4330582,4379741,-
59,NC_010159.1,1,3932189,3981200,-
59,NZ_CP009906.1,1,2031691,2080862,-
59,NZ_CP006748.1,1,3206643,3255784,-
59,NZ_CP009704.1,1,3134292,3183474,+
59,NZ_CP064124.1,1,235659,284746,+
59,NZ_CP045163.1,1,160371,209530,-
59,NC_017265.1,1,63538,112720,+
58,NZ_CP033690.1,1,1162615,1193859,+
58,NC_017154.1,1,4125384,4156603,-
58,NC_003143.1,1,4138538,4169752,-
58,NZ_CP009723.1,1,4420498,4451713,+
58,NZ_CP016273.1,1,3781588,3812802,-
58,NZ_CP064125.1,1,186057,217306,+
58,NZ_CP045145.1,1,332545,363790,+
58,NZ_CP009991.1,1,2151899,2183141,-
58,NZ_CP045258.1,1,4312350,4343593,-
58,NZ_CP064120.1,1,330372,361604,+
58,NZ_CP064127.1,1,3440802,3472004,-
58,NZ_CP009785.1,1,1494813,1526028,+
58,NC_017168.1,1,1591852,1623067,+
58,NZ_CP010247.1,1,1643304,1674547,+
58,NC_005810.1,1,3399170,3430416,-
58,NC_017160.1,1,4111474,4142693,-
58,NZ_CP019708.1,1,3046513,3077753,+
58,NZ_CP064117.1,1,334168,365399,+
58,NZ_CP006792.1,1,3363779,3395009,-
58,NC_014029.1,1,4185300,4216544,-
58,NC_008150.1,1,24872,56117,+
58,NZ_CP009844.1,1,458775,489990,+
58,NZ_CP045149.1,1,4225469,4256712,-
58,NC_010159.1,1,4146292,4177530,-
58,NZ_CP009906.1,1,3120127,3151372,+
58,NZ_CP006748.1,1,2380369,2411611,-
58,NZ_CP009704.1,1,3093660,3124904,+
58,NZ_CP064124.1,1,3513425,3544667,-
58,NZ_CP045163.1,1,4415518,4446748,-
58,NC_017265.1,1,22909,54151,+
57,NZ_CP033690.1,1,1145176,1151535,+
57,NC_017154.1,1,5470,11829,+
57,NC_003143.1,1,5471,11830,+
57,NZ_CP009723.1,1,3922611,3928970,-
57,NZ_CP016273.1,1,4531532,4537891,-
57,NZ_CP064125.1,1,4590738,4597097,-
57,NZ_CP045145.1,1,4580001,4586360,-
57,NZ_CP009991.1,1,2194221,2200580,-
57,NZ_CP045258.1,1,4589678,4596037,-
57,NZ_CP064120.1,1,4453674,4460033,-
57,NZ_CP064127.1,1,4456045,4462404,-
57,NZ_CP009785.1,1,994958,1001317,-
57,NC_017168.1,1,1094201,1100560,-
57,NZ_CP010247.1,1,686295,692654,-
57,NC_005810.1,1,5236,11595,+
57,NC_017160.1,1,5470,11829,+
57,NZ_CP019708.1,1,2549143,2555502,-
57,NZ_CP064117.1,1,4559082,4565441,-
57,NZ_CP006792.1,1,3405939,3412298,-
57,NC_014029.1,1,5470,11829,+
57,NC_008150.1,1,7420,13791,+
57,NZ_CP009844.1,1,4615109,4621468,-
57,NZ_CP045149.1,1,4500389,4506748,-
57,NC_010159.1,1,5455,11814,+
57,NZ_CP009906.1,1,2341030,2347402,-
57,NZ_CP006748.1,1,3357619,3363978,+
57,NZ_CP009704.1,1,3076224,3082583,+
57,NZ_CP064124.1,1,4566904,4573263,-
57,NZ_CP045163.1,1,4457659,4464018,-
57,NC_017265.1,1,5470,11829,+
56,NZ_CP033690.1,1,1139956,1145175,+
56,NC_017154.1,1,250,5469,+
56,NC_003143.1,1,251,5470,+
56,NZ_CP009723.1,1,3928972,3934191,-
56,NZ_CP016273.1,1,4537893,4543112,-
56,NZ_CP064125.1,1,4597099,4602318,-
56,NZ_CP045145.1,1,4586362,4591581,-
56,NZ_CP009991.1,1,2200582,2205801,-
56,NZ_CP045258.1,1,4596039,4601258,-
56,NZ_CP064120.1,1,4460035,4465254,-
56,NZ_CP064127.1,1,4462406,4467610,-
56,NZ_CP009785.1,1,1001319,1006538,-
56,NC_017168.1,1,1100562,1105781,-
56,NZ_CP010247.1,1,692656,697875,-
56,NC_005810.1,1,1,5235,+
56,NC_017160.1,1,250,5469,+
56,NZ_CP019708.1,1,2555504,2560723,-
56,NZ_CP064117.1,1,4565443,4570662,-
56,NZ_CP006792.1,1,3412300,3417522,-
56,NC_014029.1,1,250,5469,+
56,NC_008150.1,1,250,5465,+
56,NZ_CP009844.1,1,4621470,4626689,-
56,NZ_CP045149.1,1,4506750,4511969,-
56,NC_010159.1,1,250,5454,+
56,NZ_CP009906.1,1,2349357,2354572,-
56,NZ_CP006748.1,1,3352399,3357618,+
56,NZ_CP009704.1,1,3071004,3076223,+
56,NZ_CP064124.1,1,4573265,4578469,-
56,NZ_CP045163.1,1,4464020,4469239,-
56,NC_017265.1,1,250,5469,+
55,NZ_CP033690.1,1,1112432,1139706,+
55,NC_017154.1,1,4613446,4640720,+
55,NC_003143.1,1,4626454,4653728,+
55,NZ_CP009723.1,1,3934441,3961714,-
55,NZ_CP016273.1,1,4543362,4570614,-
55,NZ_CP064125.1,1,4602568,4629841,-
55,NZ_CP045145.1,1,4591831,4619104,-
55,NZ_CP009991.1,1,2206051,2233324,-
55,NZ_CP045258.1,1,4601508,4628781,-
55,NZ_CP064120.1,1,4465504,4492777,-
55,NZ_CP064127.1,1,4467860,4495101,-
55,NZ_CP009785.1,1,1006788,1034061,-
55,NC_017168.1,1,1106031,1133304,-
55,NZ_CP010247.1,1,698125,725398,-
55,NC_005810.1,1,4567551,4594816,+
55,NC_017160.1,1,4599671,4626944,+
55,NZ_CP019708.1,1,2560973,2588227,-
55,NZ_CP064117.1,1,4570912,4598185,-
55,NZ_CP006792.1,1,3417772,3445045,-
55,NC_014029.1,1,4526312,4553586,+
55,NC_008150.1,1,4675016,4702289,+
55,NZ_CP009844.1,1,4626939,4654228,-
55,NZ_CP045149.1,1,4512219,4539492,-
55,NC_010159.1,1,4476981,4504254,+
55,NZ_CP009906.1,1,2354822,2382094,-
55,NZ_CP006748.1,1,3324875,3352149,+
55,NZ_CP009704.1,1,3043480,3070754,+
55,NZ_CP064124.1,1,4578719,4605983,-
55,NZ_CP045163.1,1,4469489,4496762,-
55,NC_017265.1,1,4504789,4532063,+
54,NZ_CP033690.1,1,1105708,1112431,+
54,NC_017154.1,1,4606722,4613445,+
54,NC_003143.1,1,4619730,4626453,+
54,NZ_CP009723.1,1,3961716,3968439,-
54,NZ_CP016273.1,1,4570616,4577339,-
54,NZ_CP064125.1,1,4629843,4636566,-
54,NZ_CP045145.1,1,4619106,4625829,-
54,NZ_CP009991.1,1,2233326,2240043,-
54,NZ_CP045258.1,1,4628783,4635506,-
54,NZ_CP064120.1,1,4492779,4499502,-
54,NZ_CP064127.1,1,4495103,4501826,-
54,NZ_CP009785.1,1,1034063,1040786,-
54,NC_017168.1,1,1133306,1140029,-
54,NZ_CP010247.1,1,725400,732123,-
54,NC_005810.1,1,4560827,4567550,+
54,NC_017160.1,1,4592947,4599670,+
54,NZ_CP019708.1,1,2588229,2594942,-
54,NZ_CP064117.1,1,4598187,4604910,-
54,NZ_CP006792.1,1,3445047,3451770,-
54,NC_014029.1,1,4519588,4526311,+
54,NC_008150.1,1,4668292,4675015,+
54,NZ_CP009844.1,1,1,6709,-
54,NZ_CP045149.1,1,4539494,4546217,-
54,NC_010159.1,1,4470257,4476980,+
54,NZ_CP009906.1,1,2382096,2388819,-
54,NZ_CP006748.1,1,3318151,3324874,+
54,NZ_CP009704.1,1,3036762,3043479,+
54,NZ_CP064124.1,1,4605985,4612708,-
54,NZ_CP045163.1,1,4496764,4503487,-
54,NC_017265.1,1,4498071,4504788,+
53,NZ_CP033690.1,1,1100034,1105706,+
53,NC_017154.1,1,4601046,4606720,+
53,NC_003143.1,1,4614056,4619728,+
53,NZ_CP009723.1,1,3968440,3974112,-
53,NZ_CP016273.1,1,4577340,4583012,-
53,NZ_CP064125.1,1,1,5673,-
53,NZ_CP045145.1,1,1,5673,-
53,NZ_CP009991.1,1,2240044,2245716,-
53,NZ_CP045258.1,1,1,5673,-
53,NZ_CP064120.1,1,1,5673,-
53,NZ_CP064127.1,1,1,5673,-
53,NZ_CP009785.1,1,1040787,1046459,-
53,NC_017168.1,1,1140030,1145702,-
53,NZ_CP010247.1,1,732124,737796,-
53,NC_005810.1,1,4555153,4560825,+
53,NC_017160.1,1,4587273,4592945,+
53,NZ_CP019708.1,1,2594943,2600615,-
53,NZ_CP064117.1,1,1,5673,-
53,NZ_CP006792.1,1,3451771,3457443,-
53,NC_014029.1,1,4513914,4519586,+
53,NC_008150.1,1,4662618,4668290,+
53,NZ_CP009844.1,1,6710,12382,-
53,NZ_CP045149.1,1,1,5673,-
53,NC_010159.1,1,4464583,4470255,+
53,NZ_CP009906.1,1,2388820,2394492,-
53,NZ_CP006748.1,1,3312477,3318149,+
53,NZ_CP009704.1,1,3031088,3036760,+
53,NZ_CP064124.1,1,1,5673,-
53,NZ_CP045163.1,1,1,5673,-
53,NC_017265.1,1,4492397,4498069,+
52,NZ_CP033690.1,1,1085219,1095425,+
52,NC_017154.1,1,4586231,4596437,+
52,NC_003143.1,1,4599241,4609447,+
52,NZ_CP009723.1,1,3978721,3988928,-
52,NZ_CP016273.1,1,20614,30821,-
52,NZ_CP016273.1,1,4587621,4597826,-
52,NZ_CP064125.1,1,10306,20513,-
52,NZ_CP045145.1,1,10298,20505,-
52,NZ_CP009991.1,1,2250325,2260532,-
52,NZ_CP045258.1,1,10298,20505,-
52,NZ_CP064120.1,1,10274,20481,-
52,NZ_CP064127.1,1,3986123,3996330,-
52,NZ_CP009785.1,1,1053027,1063234,-
52,NC_017168.1,1,1150311,1160518,-
52,NZ_CP010247.1,1,742422,752629,-
52,NC_005810.1,1,4540306,4550512,+
52,NC_017160.1,1,4572466,4582673,+
52,NZ_CP019708.1,1,2605065,2615268,-
52,NZ_CP064117.1,1,10282,20489,-
52,NZ_CP006792.1,1,3462046,3472253,-
52,NC_014029.1,1,4499099,4509305,+
52,NC_008150.1,1,3336001,3346208,-
52,NZ_CP009844.1,1,16991,27198,-
52,NZ_CP045149.1,1,10306,20513,-
52,NC_010159.1,1,4021589,4031795,+
52,NZ_CP009906.1,1,1724597,1734804,-
52,NZ_CP006748.1,1,3297645,3307851,+
52,NZ_CP009704.1,1,3016273,3026479,+
52,NZ_CP064124.1,1,10274,20481,-
52,NZ_CP045163.1,1,10274,20481,-
52,NC_017265.1,1,4477582,4487788,+
51,NZ_CP033690.1,1,1069381,1085217,+
51,NC_017154.1,1,4570393,4586229,+
51,NC_003143.1,1,4583403,4599239,+
51,NZ_CP009723.1,1,3988929,4004765,-
51,NZ_CP016273.1,1,30822,46657,-
51,NZ_CP064125.1,1,20514,36350,-
51,NZ_CP045145.1,1,20506,36342,-
51,NZ_CP009991.1,1,2260533,2276369,-
51,NZ_CP045258.1,1,20506,36342,-
51,NZ_CP064120.1,1,20482,36318,-
51,NZ_CP064127.1,1,3996331,4012167,-
51,NZ_CP009785.1,1,1063235,1079071,-
51,NC_017168.1,1,1160519,1176355,-
51,NZ_CP010247.1,1,752630,768465,-
51,NC_005810.1,1,4524487,4540304,+
51,NC_017160.1,1,4556628,4572464,+
51,NZ_CP019708.1,1,2615269,2631105,-
51,NZ_CP064117.1,1,20490,36326,-
51,NZ_CP006792.1,1,3472254,3488090,-
51,NC_014029.1,1,4483261,4499097,+
51,NC_008150.1,1,3346209,3361839,-
51,NZ_CP009844.1,1,27199,43035,-
51,NZ_CP045149.1,1,20514,36350,-
51,NC_010159.1,1,4005789,4021587,+
51,NZ_CP009906.1,1,1734805,1750435,-
51,NZ_CP006748.1,1,3281808,3297643,+
51,NZ_CP009704.1,1,3000435,3016271,+
51,NZ_CP064124.1,1,20482,36283,-
51,NZ_CP045163.1,1,20482,36318,-
51,NC_017265.1,1,4461744,4477580,+
50,NZ_CP033690.1,1,1054689,1068462,+
50,NC_017154.1,1,4555701,4569474,+
50,NC_003143.1,1,4568710,4582484,+
50,NZ_CP009723.1,1,4005685,4019458,-
50,NZ_CP016273.1,1,963,14682,-
50,NZ_CP016273.1,1,47577,61350,-
50,NZ_CP064125.1,1,37270,51042,-
50,NZ_CP045145.1,1,37262,51034,-
50,NZ_CP009991.1,1,2277289,2291060,-
50,NZ_CP045258.1,1,37262,51034,-
50,NZ_CP064120.1,1,37238,51010,-
50,NZ_CP064127.1,1,4013087,4026859,-
50,NZ_CP009785.1,1,1079991,1093764,-
50,NC_017168.1,1,1177275,1191048,-
50,NZ_CP010247.1,1,769385,783173,-
50,NC_005810.1,1,4509794,4523568,+
50,NC_017160.1,1,4541936,4555709,+
50,NZ_CP019708.1,1,2632025,2645797,-
50,NZ_CP064117.1,1,37246,51018,-
50,NZ_CP006792.1,1,3489010,3502782,-
50,NC_014029.1,1,4468569,4482342,+
50,NC_008150.1,1,3364727,3378490,-
50,NZ_CP009844.1,1,43955,57728,-
50,NZ_CP045149.1,1,37270,51042,-
50,NC_010159.1,1,3991097,4004870,+
50,NZ_CP009906.1,1,1753323,1767086,-
50,NZ_CP006748.1,1,3267101,3280889,+
50,NZ_CP009704.1,1,2985744,2999516,+
50,NZ_CP064124.1,1,37203,50995,-
50,NZ_CP045163.1,1,37238,51010,-
50,NC_017265.1,1,4447053,4460825,+
49,NZ_CP033690.1,1,1029532,1049950,+
49,NC_017154.1,1,4530544,4550962,+
49,NC_003143.1,1,4543553,4563971,+
49,NZ_CP009723.1,1,4024197,4044615,-
49,NZ_CP016273.1,1,66089,86506,-
49,NZ_CP064125.1,1,4454493,4474949,+
49,NZ_CP045145.1,1,55773,76191,-
49,NZ_CP009991.1,1,2295799,2316198,-
49,NZ_CP045258.1,1,55773,76229,-
49,NZ_CP064120.1,1,55749,76149,-
49,NZ_CP064127.1,1,4319916,4340312,+
49,NZ_CP009785.1,1,1098503,1118921,-
49,NC_017168.1,1,1195787,1216205,-
49,NZ_CP010247.1,1,550850,571263,+
49,NC_005810.1,1,3802363,3822781,+
49,NC_017160.1,1,4516780,4537197,+
49,NZ_CP019708.1,1,2650537,2670922,-
49,NZ_CP064117.1,1,55757,76156,-
49,NZ_CP006792.1,1,3507521,3527939,-
49,NC_008150.1,1,4638785,4659203,+
49,NZ_CP009844.1,1,62467,82885,-
49,NZ_CP045149.1,1,4202892,4223311,+
49,NC_010159.1,1,4440790,4461168,+
49,NZ_CP009906.1,1,2397907,2418325,-
49,NZ_CP006748.1,1,3479069,3499482,-
49,NZ_CP009704.1,1,2960606,2981005,+
49,NZ_CP064124.1,1,55734,76114,-
49,NZ_CP045163.1,1,55749,76167,-
49,NC_017265.1,1,4421915,4442314,+
48,NZ_CP033690.1,1,1022306,1028437,+
48,NC_017154.1,1,4523254,4529385,+
48,NC_003143.1,1,4536343,4542474,+
48,NZ_CP009723.1,1,4045694,4051826,-
48,NZ_CP016273.1,1,87585,93717,-
48,NZ_CP064125.1,1,4447235,4453366,+
48,NZ_CP045145.1,1,77286,83418,-
48,NZ_CP009991.1,1,2317285,2323417,-
48,NZ_CP045258.1,1,77364,83496,-
48,NZ_CP064120.1,1,77228,83360,-
48,NZ_CP064127.1,1,4312708,4318839,+
48,NZ_CP009785.1,1,1120000,1126132,-
48,NC_017168.1,1,1217340,1223472,-
48,NZ_CP010247.1,1,543640,549771,+
48,NC_005810.1,1,3795129,3801260,+
48,NC_017160.1,1,4509394,4515525,+
48,NZ_CP019708.1,1,2672025,2678157,-
48,NZ_CP064117.1,1,77235,83367,-
48,NZ_CP006792.1,1,3529018,3535150,-
48,NC_008150.1,1,4631433,4637554,+
48,NZ_CP009844.1,1,83964,90096,-
48,NZ_CP045149.1,1,4195634,4201765,+
48,NC_010159.1,1,4433572,4439703,+
48,NZ_CP009906.1,1,2419572,2425694,-
48,NZ_CP006748.1,1,3500561,3506693,-
48,NZ_CP009704.1,1,2953388,2959519,+
48,NZ_CP064124.1,1,77249,83381,-
48,NZ_CP045163.1,1,77246,83378,-
48,NC_017265.1,1,4414697,4420828,+
23,NZ_CP033690.1,1,462785,475923,+
23,NC_017154.1,1,610578,623713,-
23,NC_003143.1,1,614919,628055,-
23,NZ_CP009723.1,1,3309081,3322218,+
23,NZ_CP016273.1,1,348698,361834,-
23,NZ_CP064125.1,1,614061,627505,-
23,NZ_CP045145.1,1,3994652,4007789,+
23,NZ_CP009991.1,1,2765515,2778668,+
23,NZ_CP045258.1,1,3902056,3915501,+
23,NZ_CP064120.1,1,508874,522010,-
23,NZ_CP064127.1,1,3245479,3258616,+
23,NZ_CP009785.1,1,379481,392618,+
23,NC_017168.1,1,475794,488931,+
23,NZ_CP010247.1,1,1856689,1869825,-
23,NC_005810.1,1,3207735,3220871,-
23,NC_017160.1,1,612767,625903,-
23,NZ_CP019708.1,1,1459114,1472250,-
23,NZ_CP064117.1,1,512668,525804,-
23,NZ_CP006792.1,1,2598122,2611259,+
23,NC_014029.1,1,668438,681574,-
23,NC_008150.1,1,3565384,3578521,+
23,NZ_CP009844.1,1,4000867,4014004,+
23,NZ_CP045149.1,1,3309056,3322192,-
23,NC_010159.1,1,1138247,1151383,+
23,NZ_CP009906.1,1,1953971,1967108,+
23,NZ_CP006748.1,1,2185205,2198342,+
23,NZ_CP009704.1,1,2489141,2502294,-
23,NZ_CP064124.1,1,3317115,3330251,-
23,NZ_CP045163.1,1,563439,576575,-
23,NC_017265.1,1,3950446,3963599,-
22,NZ_CP033690.1,1,436873,462062,+
22,NC_017154.1,1,624436,649626,-
22,NC_003143.1,1,628778,653967,-
22,NZ_CP009723.1,1,3283169,3308358,+
22,NZ_CP016273.1,1,362557,387744,-
22,NZ_CP064125.1,1,628228,653427,-
22,NZ_CP045145.1,1,3968878,3993929,+
22,NZ_CP009991.1,1,2871975,2897180,-
22,NZ_CP045258.1,1,3876273,3901333,+
22,NZ_CP064120.1,1,522733,547921,-
22,NZ_CP064127.1,1,3219542,3244756,+
22,NZ_CP009785.1,1,353569,378758,+
22,NC_017168.1,1,449882,475071,+
22,NZ_CP010247.1,1,1870548,1895762,-
22,NC_005810.1,1,3221594,3246799,-
22,NC_017160.1,1,626626,651814,-
22,NZ_CP019708.1,1,1472973,1498144,-
22,NZ_CP064117.1,1,526527,551715,-
22,NZ_CP006792.1,1,2572348,2597399,+
22,NC_014029.1,1,682297,707486,-
22,NC_008150.1,1,3539472,3564661,+
22,NZ_CP009844.1,1,3974955,4000144,+
22,NZ_CP045149.1,1,3322915,3348113,-
22,NC_010159.1,1,1112333,1137524,+
22,NZ_CP009906.1,1,1928059,1953248,+
22,NZ_CP006748.1,1,2159268,2184482,+
22,NZ_CP009704.1,1,2370630,2395835,+
22,NZ_CP064124.1,1,3330974,3356184,-
22,NZ_CP045163.1,1,577298,602487,-
22,NC_017265.1,1,3831933,3857139,+
21,NZ_CP033690.1,1,400231,429579,+
21,NC_017154.1,1,656921,686271,-
21,NC_003143.1,1,661261,690610,-
21,NZ_CP009723.1,1,3246516,3275875,+
21,NZ_CP016273.1,1,395036,424385,-
21,NZ_CP064125.1,1,660721,690071,-
21,NZ_CP045145.1,1,3932236,3961584,+
21,NZ_CP009991.1,1,2904475,2933823,-
21,NZ_CP045258.1,1,3839631,3868979,+
21,NZ_CP064120.1,1,555215,584564,-
21,NZ_CP064127.1,1,3182889,3212248,+
21,NZ_CP009785.1,1,316926,346274,+
21,NC_017168.1,1,414569,442588,+
21,NZ_CP010247.1,1,1903056,1932416,-
21,NC_005810.1,1,3254093,3283439,-
